Additional Order items,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Segment,Customer State,Customer Zipcode,Market,Order Customer Id,Order Date,Order Id,Order Region,Order Item Total,Order Quantity,Product Price,Profit Margin,Profit Per Order,Sales
Women's Apparel,Women's Apparel,Detroit,United States,Mary,3977,Consumer,MI,48224,USCA,3977,08-08-2016,40137,West of USA,145.5,3,50,29.10%,43.65000153,150
Indoor/Outdoor Games,Indoor/Outdoor Games,Dallas,United States,Frances,8774,Consumer,TX,75217,USCA,8774,28-05-2016,35212,West of USA,145.4400024,3,49.97999954,47.50%,71.26999664,149.9400024
Cleats,Cleats,Brentwood,United States,Evelyn,7684,Consumer,NY,11717,USCA,7684,16-04-2016,32332,East of USA,172.7700043,3,59.99000168,41.30%,74.29000092,179.9700012
Women's Apparel,Women's Apparel,Moline,United States,Carolyn,8804,Consumer,IL,61265,USCA,8804,25-04-2016,32917,West of USA,142.5,3,50,25.70%,38.47999954,150
Shop By Sport,Shop By Sport,Bronx,United States,David,11787,Consumer,NY,10460,USCA,11787,19-08-2016,40852,East of USA,113.3700027,3,39.99000168,10.70%,12.81000042,119.9700012
Women's Apparel,Women's Apparel,Pomona,United States,Mary,5972,Consumer,CA,91767,USCA,5972,04-03-2016,31397,US Center,141.75,3,50,-12.20%,-18.29000092,150
Women's Apparel,Women's Apparel,Pittsfield,United States,Mary,1540,Consumer,MA,1201,USCA,1540,24-04-2016,32877,East of USA,136.5,3,50,9.10%,13.64999962,150
Cleats,Cleats,Bronx,United States,Benjamin,8749,Consumer,NY,10468,USCA,8749,05-05-2016,33577,West of USA,158.3699951,3,59.99000168,30.80%,55.43000031,179.9700012
Shop By Sport,Shop By Sport,Hyattsville,United States,Lori,9571,Consumer,MD,20783,USCA,9571,25-04-2016,32892,East of USA,101.9700012,3,39.99000168,22.90%,27.53000069,119.9700012
Cleats,Cleats,Ogden,United States,Dennis,893,Consumer,UT,84404,USCA,893,17-07-2016,38632,East of USA,152.9700012,3,59.99000168,28.70%,51.70999908,179.9700012
Cardio Equipment,Cardio Equipment,Phoenix,United States,Jack,11814,Consumer,AZ,85040,USCA,11814,07-10-2016,38152,South of  USA,251.9700012,3,99.98999786,31.50%,94.48999786,769
Shop By Sport,Shop By Sport,Powder Springs,United States,Mary,4235,Consumer,GA,30127,USCA,4235,24-10-2016,45412,Canada,99.58000183,3,39.99000168,-137.00%,-164.3000031,119.9700012
Electronics,Electronics,Hyattsville,United States,Lori,9571,Consumer,MD,20783,USCA,9571,25-04-2016,32892,East of USA,79.66000366,3,31.98999977,31.10%,29.87000084,95.97000122
Shop By Sport,Shop By Sport,Hamtramck,United States,Jonathan,8860,Consumer,MI,48212,USCA,8860,26-06-2016,37137,South of  USA,99.58000183,3,39.99000168,0.80%,1,119.9700012
Women's Apparel,Women's Apparel,Jamaica,United States,Donald,5888,Consumer,NY,11434,USCA,5888,15-04-2016,32222,East of USA,120,3,50,25.00%,37.56000137,150
Indoor/Outdoor Games,Indoor/Outdoor Games,Bronx,United States,Benjamin,8749,Consumer,NY,10468,USCA,8749,05-05-2016,33577,West of USA,119.9499969,3,49.97999954,38.40%,57.58000183,149.9400024
Women's Apparel,Women's Apparel,Lakewood,United States,Nicholas,7362,Consumer,OH,44107,USCA,7362,13-08-2016,40437,West of USA,120,3,50,20.80%,31.20000076,150
Indoor/Outdoor Games,Indoor/Outdoor Games,Joliet,United States,Mary,3871,Consumer,IL,60435,USCA,3871,30-05-2016,35307,East of USA,112.4599991,3,49.97999954,1.50%,2.25,149.9400024
Cardio Equipment,Cardio Equipment,Dallas,United States,Frances,8774,Consumer,TX,75217,USCA,8774,28-05-2016,35212,West of USA,224.9799957,3,99.98999786,-55.00%,-164.9100037,769
Cardio Equipment,Cardio Equipment,Mission Viejo,United States,Hannah,10849,Consumer,CA,92691,USCA,10849,29-04-2016,33201,West of USA,391.9599915,4,99.98999786,16.00%,63.88999939,769
Golf Apparel,Golf Apparel,Dundalk,United States,Brenda,6571,Consumer,MD,21222,USCA,6571,25-05-2016,34941,West of USA,77.55999756,4,19.98999977,36.40%,29.09000015,79.95999908
Girls' Apparel,Girls' Apparel,Sun Valley,United States,Dylan,9523,Consumer,CA,91352,USCA,9523,08-10-2016,40261,South of  USA,266,4,70,-22.30%,-62.50999832,280
Cleats,Cleats,Chicago,United States,Amanda,3304,Consumer,IL,60630,USCA,3304,25-04-2016,32901,West of USA,227.9600067,4,59.99000168,27.60%,66.11000061,239.9600067
Women's Apparel,Women's Apparel,Germantown,United States,Katherine,10263,Consumer,MD,20874,USCA,10263,16-07-2016,38556,US Center,186,4,50,-62.00%,-124.0599976,200
Women's Apparel,Women's Apparel,Austin,United States,Mary,766,Consumer,TX,78745,USCA,766,28-06-2016,37316,East of USA,180,4,50,-24.40%,-48.77999878,200
Cardio Equipment,Cardio Equipment,Austin,United States,Mary,766,Consumer,TX,78745,USCA,766,28-06-2016,37316,East of USA,347.9700012,4,99.98999786,8.70%,34.79999924,769
Women's Apparel,Women's Apparel,Jacksonville,United States,Mary,2424,Consumer,FL,32244,USCA,2424,23-04-2016,32756,East of USA,166,4,50,29.00%,58.09999847,200
Indoor/Outdoor Games,Indoor/Outdoor Games,Austin,United States,Mary,766,Consumer,TX,78745,USCA,766,28-06-2016,37316,East of USA,165.9299927,4,49.97999954,7.30%,14.60000038,199.9199982
Trade-In,Trade-In,Austin,United States,Mary,766,Consumer,TX,78745,USCA,766,28-06-2016,37316,East of USA,70.37000275,4,21.98999977,30.00%,26.38999939,87.95999908
Cleats,Cleats,Brooklyn,United States,Mary,4090,Consumer,NY,11210,USCA,4090,08-05-2016,39876,South of  USA,191.9700012,4,59.99000168,15.00%,36.09000015,239.9600067
Shop By Sport,Shop By Sport,Anaheim,United States,Andrew,10146,Consumer,CA,92802,USCA,10146,08-05-2016,39871,West of USA,119.9700012,4,39.99000168,7.50%,12,159.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Greenville,United States,Janet,5139,Consumer,NC,27858,USCA,5139,13-08-2016,40486,East of USA,199.9199982,4,49.97999954,7.50%,14.98999977,199.9199982
Shop By Sport,Shop By Sport,Moreno Valley,United States,Bryan,3297,Consumer,CA,92553,USCA,3297,04-12-2016,32056,US Center,158.3600006,4,39.99000168,19.80%,31.67000008,159.9600067
Electronics,Electronics,Arlington,United States,George,7006,Consumer,VA,22204,USCA,7006,13-04-2016,32086,South of  USA,125.4000015,4,31.98999977,28.40%,36.36999893,127.9599991
Indoor/Outdoor Games,Indoor/Outdoor Games,Carlsbad,United States,Margaret,5090,Consumer,CA,92009,USCA,5090,28-07-2016,39341,West of USA,195.9199982,4,49.97999954,30.70%,61.3199997,199.9199982
Golf Balls,Golf Balls,Burnsville,United States,Michael,10231,Consumer,MN,55337,USCA,10231,13-06-2016,36241,West of USA,78.36000061,4,19.98999977,46.10%,36.83000183,79.95999908
Indoor/Outdoor Games,Indoor/Outdoor Games,Carrollton,United States,Betty,2641,Consumer,TX,75006,USCA,2641,26-06-2016,37186,East of USA,193.9199982,4,49.97999954,46.60%,93.08000183,199.9199982
Cardio Equipment,Cardio Equipment,Philadelphia,United States,Kevin,8865,Consumer,PA,19111,USCA,8865,04-08-2016,31751,East of USA,383.9599915,4,99.98999786,45.10%,180.4600067,769
Cleats,Cleats,New York,United States,Marie,8083,Consumer,NY,10025,USCA,8083,15-05-2016,34256,West of USA,230.3600006,4,59.99000168,37.40%,89.83999634,239.9600067
Cleats,Cleats,Mesa,United States,Mary,8105,Consumer,AZ,85204,USCA,8105,27-05-2016,35086,US Center,227.9600067,4,59.99000168,18.00%,43.31000137,239.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Fresno,United States,Mary,1532,Consumer,CA,93720,USCA,1532,15-04-2016,32201,West of USA,188.9199982,4,49.97999954,27.40%,54.79000092,199.9199982
Cleats,Cleats,Elgin,United States,Karen,11527,Consumer,IL,60123,USCA,11527,06-09-2016,35986,West of USA,226.7599945,4,59.99000168,26.50%,63.49000168,239.9600067
Shop By Sport,Shop By Sport,Detroit,United States,Olivia,6177,Consumer,MI,48238,USCA,6177,08-08-2016,40111,East of USA,148.7599945,4,39.99000168,43.70%,69.91999817,159.9600067
Shop By Sport,Shop By Sport,New York,United States,Amy,3855,Consumer,NY,10023,USCA,3855,19-07-2016,38716,East of USA,148.7599945,4,39.99000168,31.40%,50.27999878,159.9600067
Tennis & Racquet,Tennis & Racquet,Honolulu,United States,Virginia,4039,Consumer,HI,96817,USCA,4039,21-04-2016,32616,South of  USA,167.3600006,4,44.99000168,3.70%,6.690000057,179.9600067
Cardio Equipment,Cardio Equipment,Madera,United States,Jordan,4150,Consumer,CA,93638,USCA,4150,30-06-2016,37446,West of USA,371.9599915,4,99.98999786,-144.10%,-576.539978,769
Indoor/Outdoor Games,Indoor/Outdoor Games,Carlsbad,United States,Janice,9240,Consumer,CA,92009,USCA,9240,23-08-2016,41151,West of USA,185.9299927,4,49.97999954,26.00%,52.06000137,199.9199982
Cleats,Cleats,Fresno,United States,Mary,1532,Consumer,CA,93720,USCA,1532,15-04-2016,32201,West of USA,218.3600006,4,59.99000168,31.90%,76.43000031,239.9600067
Cleats,Cleats,Jamaica,United States,Mary,4674,Consumer,NY,11434,USCA,4674,07-07-2016,37936,East of USA,215.9600067,4,59.99000168,9.00%,21.60000038,239.9600067
Cleats,Cleats,Los Angeles,United States,Donald,3643,Consumer,CA,90032,USCA,3643,18-07-2016,38676,US Center,215.9600067,4,59.99000168,7.90%,19,239.9600067
Cleats,Cleats,Fresno,United States,Mary,1532,Consumer,CA,93720,USCA,1532,15-04-2016,32201,West of USA,215.9600067,4,59.99000168,18.00%,43.18999863,239.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Winnetka,United States,Theresa,1295,Consumer,CA,91306,USCA,1295,24-06-2016,37041,West of USA,179.9299927,4,49.97999954,-66.00%,-131.8899994,199.9199982
Indoor/Outdoor Games,Indoor/Outdoor Games,Hialeah,United States,Mary,4791,Consumer,FL,33010,USCA,4791,19-04-2016,32486,West of USA,179.9299927,4,49.97999954,16.20%,32.38999939,199.9199982
Golf Balls,Golf Balls,Austin,United States,Mary,1702,Consumer,TX,78745,USCA,1702,13-05-2016,34121,US Center,52.75999832,4,14.98999977,-19.10%,-11.44999981,59.95999908
Women's Apparel,Women's Apparel,Wyoming,United States,Mary,231,Consumer,MI,49509,USCA,231,25-07-2016,39171,West of USA,174,4,50,-3.70%,-7.480000019,200
Cleats,Cleats,Dallas,United States,Kimberly,8307,Consumer,TX,75228,USCA,8307,22-05-2016,34746,West of USA,208.7700043,4,59.99000168,31.30%,75.16000366,239.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Philadelphia,United States,Kevin,8865,Consumer,PA,19111,USCA,8865,04-08-2016,31751,East of USA,169.9299927,4,49.97999954,27.60%,55.22999954,199.9199982
Indoor/Outdoor Games,Indoor/Outdoor Games,Moreno Valley,United States,Bryan,3297,Consumer,CA,92553,USCA,3297,04-12-2016,32056,US Center,169.9299927,4,49.97999954,19.50%,39.08000183,199.9199982
Women's Apparel,Women's Apparel,Bell Gardens,United States,Eugene,10505,Consumer,CA,90201,USCA,10505,06-02-2016,35491,West of USA,170,4,50,-46.80%,-93.5,200
Shop By Sport,Shop By Sport,Bellflower,United States,Laura,9037,Consumer,CA,90706,USCA,9037,08-05-2016,39921,South of  USA,134.3699951,4,39.99000168,23.50%,37.61999893,159.9600067
Women's Apparel,Women's Apparel,Denver,United States,Mary,45,Consumer,CO,80231,USCA,45,22-08-2016,41071,US Center,168,4,50,27.30%,54.59999847,200
Indoor/Outdoor Games,Indoor/Outdoor Games,Houston,United States,Mary,5324,Consumer,TX,77015,USCA,5324,13-05-2016,34141,US Center,167.9299927,4,49.97999954,40.30%,80.61000061,199.9199982
Indoor/Outdoor Games,Indoor/Outdoor Games,Dallas,United States,Kimberly,8307,Consumer,TX,75228,USCA,8307,22-05-2016,34746,West of USA,167.9299927,4,49.97999954,40.30%,80.61000061,199.9199982
Shop By Sport,Shop By Sport,San Jose,United States,Ashley,12098,Consumer,CA,95124,USCA,12098,26-07-2016,39196,South of  USA,131.1699982,4,39.99000168,13.70%,21.89999962,159.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Honolulu,United States,Virginia,4039,Consumer,HI,96817,USCA,4039,21-04-2016,32616,South of  USA,163.9299927,4,49.97999954,-19.90%,-39.84000015,199.9199982
Women's Apparel,Women's Apparel,Grove City,United States,Ruth,8018,Consumer,OH,43123,USCA,8018,04-09-2016,31816,US Center,164,4,50,-54.70%,-109.3899994,200
Women's Apparel,Women's Apparel,Fresno,United States,Mary,1532,Consumer,CA,93720,USCA,1532,15-04-2016,32201,West of USA,164,4,50,-135.30%,-270.6000061,200
Shop By Sport,Shop By Sport,Modesto,United States,Mary,12330,Consumer,CA,95351,USCA,12330,07-07-2016,37951,West of USA,127.9700012,4,39.99000168,22.00%,35.18999863,159.9600067
Women's Apparel,Women's Apparel,Honolulu,United States,Mary,11880,Consumer,HI,96817,USCA,11880,04-09-2016,31801,West of USA,160,4,50,23.20%,46.40000153,200
Cleats,Cleats,Atlanta,United States,Samuel,4208,Consumer,GA,30331,USCA,4208,05-04-2016,33516,West of USA,179.9700012,4,59.99000168,5.60%,13.5,239.9600067
Cleats,Cleats,Hayward,United States,Lisa,10905,Consumer,CA,94544,USCA,10905,18-08-2016,40781,US Center,226.7599945,4,59.99000168,6.60%,15.86999989,239.9600067
Electronics,Electronics,Chicago,United States,Jacob,1901,Consumer,IL,60625,USCA,1901,07-06-2016,37836,East of USA,167.0099945,4,47.99000168,10.90%,20.87999916,191.9600067
Cleats,Cleats,Memphis,United States,Carolyn,1797,Consumer,TN,38118,USCA,1797,22-06-2016,36876,West of USA,203.9700012,4,59.99000168,-59.50%,-142.7799988,239.9600067
Cleats,Cleats,Lancaster,United States,Eugene,6281,Consumer,SC,29720,USCA,6281,28-06-2016,37296,West of USA,196.7700043,4,59.99000168,14.80%,35.41999817,239.9600067
Cleats,Cleats,Ann Arbor,United States,Brandon,2508,Consumer,MI,48103,USCA,2508,07-03-2016,37671,South of  USA,239.9600067,4,59.99000168,0.00%,0,239.9600067
Women's Apparel,Women's Apparel,Atlanta,United States,Samuel,4208,Consumer,GA,30331,USCA,4208,08-02-2016,39731,US Center,196,4,50,12.30%,24.5,200
Women's Apparel,Women's Apparel,Chicago,United States,Mary,4122,Consumer,IL,60615,USCA,4122,23-07-2016,38981,East of USA,194,4,50,9.70%,19.39999962,200
Shop By Sport,Shop By Sport,Brooklyn,United States,Mary,6285,Consumer,NY,11201,USCA,6285,08-09-2016,40211,US Center,155.1600037,4,39.99000168,-18.20%,-29.17000008,159.9600067
Cleats,Cleats,Clementon,United States,Donna,9331,Consumer,NJ,8021,USCA,9331,06-12-2016,36176,South of  USA,230.3600006,4,59.99000168,33.60%,80.62999725,239.9600067
Girls' Apparel,Girls' Apparel,Baltimore,United States,Mary,4483,Consumer,MD,21215,USCA,4483,01-12-2017,50856,Canada,252,5,70,-5.30%,-14.86999989,280
Cleats,Cleats,New Bedford,United States,Deborah,9821,Consumer,MA,2740,USCA,9821,08-03-2016,39766,South of  USA,215.9600067,4,59.99000168,43.20%,103.6600037,239.9600067
Cardio Equipment,Cardio Equipment,Las Vegas,United States,Mary,1503,Consumer,NV,89103,USCA,1503,24-08-2016,41206,West of USA,347.9700012,4,99.98999786,7.70%,30.62000084,769
Shop By Sport,Shop By Sport,Brooklyn,United States,Mary,11059,Consumer,NY,11221,USCA,11059,06-06-2016,35806,West of USA,135.9700012,4,39.99000168,10.60%,17,159.9600067
Cleats,Cleats,Fontana,United States,Ann,4908,Consumer,CA,92336,USCA,4908,04-11-2016,31946,West of USA,199.1699982,4,59.99000168,21.60%,51.77999878,239.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Plano,United States,Raymond,864,Consumer,TX,75023,USCA,864,23-07-2016,39031,West of USA,163.9299927,4,49.97999954,24.60%,49.18000031,199.9199982
Indoor/Outdoor Games,Indoor/Outdoor Games,Clementon,United States,Donna,9331,Consumer,NJ,8021,USCA,9331,06-12-2016,36176,South of  USA,159.9400024,4,49.97999954,6.00%,12,199.9199982
Shop By Sport,Shop By Sport,Chicago,United States,Mary,9252,Consumer,IL,60647,USCA,9252,08-11-2016,40301,West of USA,127.9700012,4,39.99000168,-144.00%,-230.3399963,159.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,Baltimore,United States,Mary,4483,Consumer,MD,21215,USCA,4483,01-12-2017,50856,Canada,149.9400024,5,49.97999954,21.00%,41.97999954,199.9199982
Cardio Equipment,Cardio Equipment,Glendale,United States,Mary,2999,Consumer,AZ,85301,USCA,2999,08-02-2016,39726,East of USA,399.9599915,4,99.98999786,46.00%,183.9799957,769
Indoor/Outdoor Games,Indoor/Outdoor Games,Glendale,United States,Mary,2999,Consumer,AZ,85301,USCA,2999,08-02-2016,39726,East of USA,197.9199982,4,49.97999954,1.00%,1.980000019,199.9199982
Cardio Equipment,Cardio Equipment,Princeton,United States,Mary,9309,Consumer,NJ,8540,USCA,9309,20-08-2016,40926,East of USA,395.9599915,4,99.98999786,34.70%,138.5899963,769
Indoor/Outdoor Games,Indoor/Outdoor Games,Wayne,United States,Mary,11177,Consumer,NJ,7470,USCA,11177,05-05-2016,33576,West of USA,195.9199982,4,49.97999954,46.10%,92.08000183,199.9199982
Cardio Equipment,Cardio Equipment,Dallas,United States,Mary,9564,Consumer,TX,75243,USCA,9564,06-03-2016,35591,West of USA,391.9599915,4,99.98999786,48.00%,192.0599976,769
Shop By Sport,Shop By Sport,Saint Paul,United States,Mary,4503,Consumer,MN,55106,USCA,4503,20-08-2016,40931,East of USA,155.1600037,4,39.99000168,-15.20%,-24.36000061,159.9600067
Women's Apparel,Women's Apparel,Troy,United States,Mary,9182,Consumer,MI,48098,USCA,9182,31-05-2016,35396,US Center,192,4,50,39.40%,78.72000122,200
Indoor/Outdoor Games,Indoor/Outdoor Games,Brooklyn,United States,Mary,9419,Consumer,NY,11207,USCA,9419,20-05-2016,34596,East of USA,189.9199982,4,49.97999954,-12.30%,-24.5,199.9199982
Cardio Equipment,Cardio Equipment,Chino,United States,Mary,6126,Consumer,CA,91710,USCA,6126,07-01-2016,37531,West of USA,379.9599915,4,99.98999786,-11.90%,-47.5,769
Indoor/Outdoor Games,Indoor/Outdoor Games,Brooklyn,United States,Mary,9419,Consumer,NY,11207,USCA,9419,20-05-2016,34596,East of USA,188.9199982,4,49.97999954,43.50%,86.91000366,199.9199982
Indoor/Outdoor Games,Indoor/Outdoor Games,Dallas,United States,Mary,9564,Consumer,TX,75243,USCA,9564,06-03-2016,35591,West of USA,188.9199982,4,49.97999954,-78.70%,-157.3699951,199.9199982
Golf Apparel,Golf Apparel,Corona,United States,Mary,5107,Consumer,CA,92879,USCA,5107,17-08-2016,40706,East of USA,71.95999908,4,19.98999977,29.30%,23.38999939,79.95999908
Cleats,Cleats,Dallas,United States,Mary,4014,Consumer,TX,75217,USCA,4014,15-07-2016,38451,South of  USA,215.9600067,4,59.99000168,-1.20%,-2.809999943,239.9600067
Indoor/Outdoor Games,Indoor/Outdoor Games,San Jose,United States,Cynthia,8899,Consumer,CA,95127,USCA,8899,08-06-2016,39951,West of USA,179.9299927,4,49.97999954,6.70%,13.48999977,199.9199982
Cleats,Cleats,Rego Park,United States,Mary,2394,Consumer,NY,11374,USCA,2394,21-04-2016,32626,West of USA,215.9600067,4,59.99000168,22.50%,53.99000168,239.9600067
Women's Apparel,Women's Apparel,Fremont,United States,Mary,512,Consumer,CA,94539,USCA,512,07-09-2016,38041,East of USA,176,4,50,-1.10%,-2.289999962,200
Cleats,Cleats,Modesto,United States,Zachary,11595,Consumer,CA,95355,USCA,11595,14-06-2016,36356,South of  USA,211.1600037,4,59.99000168,1.80%,4.21999979,239.9600067
Cleats,Cleats,San Diego,United States,Mary,6118,Consumer,CA,92104,USCA,6118,22-07-2016,38971,East of USA,208.7700043,4,59.99000168,12.00%,28.80999947,239.9600067
Women's Apparel,Women's Apparel,Passaic,United States,Mary,4752,Consumer,NJ,7055,USCA,4752,13-08-2016,40441,West of USA,170,4,50,34.80%,69.69999695,200
Indoor/Outdoor Games,Indoor/Outdoor Games,Round Rock,United States,Judy,11988,Consumer,TX,78664,USCA,11988,15-08-2016,40621,West of USA,169.9299927,4,49.97999954,-20.70%,-41.29000092,199.9199982
Women's Apparel,Women's Apparel,Dallas,United States,Mary,4014,Consumer,TX,75217,USCA,4014,15-07-2016,38451,South of  USA,166,4,50,-18.70%,-37.34999847,200
Baseball & Softball,Baseball & Softball,Fairfield,United States,Joan,6959,Consumer,OH,45014,USCA,6959,27-04-2016,33046,US Center,199.1699982,4,59.99000168,9.40%,22.51000023,239.9600067
Electronics,Electronics,Miami,United States,Patricia,1374,Consumer,FL,33186,USCA,1374,06-09-2016,35966,US Center,104.9300003,4,31.98999977,37.70%,48.27000046,127.9599991
Shop By Sport,Shop By Sport,Dallas,United States,Mary,4014,Consumer,TX,75217,USCA,4014,15-07-2016,38451,South of  USA,127.9700012,4,39.99000168,24.00%,38.38999939,159.9600067
Electronics,Electronics,Las Cruces,United States,Angela,6516,Consumer,NM,88005,USCA,6516,24-04-2016,32826,East of USA,111.9599991,4,27.98999977,47.00%,52.61999893,111.9599991
Indoor/Outdoor Games,Indoor/Outdoor Games,Watsonville,United States,Mary,6862,Consumer,CA,95076,USCA,6862,29-04-2016,33191,South of  USA,197.9199982,4,49.97999954,35.90%,71.84999847,199.9199982
Cleats,Cleats,Tustin,United States,Bobby,10307,Consumer,CA,92780,USCA,10307,06-10-2016,36041,US Center,237.5599976,4,59.99000168,11.20%,26.84000015,239.9600067
